Index	TimeStamp      	ID        	Length    	Data1 	Data2 	Data3 	Data4 	Data5 	Data6 	Data7 	Data8 	Checksum    
696  	18499.205   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
697  	18559.205   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
698  	18569.199   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
699  	18579.21    	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
700  	18589.2     	08        	5           	01	03	01	01	01	00	ff	ff	F0        
701  	18649.219   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
702  	18659.208   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
703  	18719.209   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
704  	18729.202   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
705  	18789.201   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
706  	18799.209   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
707  	18809.203   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
708  	18819.211   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
709  	18879.214   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
710  	18889.204   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
711  	18899.212   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
712  	18909.205   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
713  	18969.204   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
714  	18979.217   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
715  	19039.215   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
716  	19049.227   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
717  	19109.207   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
718  	19119.215   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
719  	19129.208   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
720  	19139.216   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
721  	19199.282   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
722  	19209.275   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
723  	19219.284   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
724  	19229.277   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
725  	19289.276   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
726  	19299.285   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
727  	19359.286   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
728  	19369.279   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
729  	19429.278   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
730  	19439.286   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
731  	19449.299   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
732  	19459.287   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
733  	19519.288   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
734  	19529.281   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
735  	19539.289   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
736  	19549.283   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
737  	19609.281   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
738  	19619.29    	08        	5           	08	03	01	08	08	00	ff	ff	DB        
739  	19679.295   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
740  	19689.284   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
741  	19749.287   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
742  	19759.292   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
743  	19769.285   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
744  	19779.297   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
745  	19839.293   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
746  	19849.306   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
747  	19859.295   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
748  	19869.288   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
749  	19929.287   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
750  	19939.296   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
751  	19999.297   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
752  	20009.29    	08        	5           	07	03	01	02	07	00	ff	ff	E3        
753  	20069.289   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
754  	20079.301   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
755  	20089.29    	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
756  	20099.298   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
757  	20159.298   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
758  	20169.144   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
759  	20179.155   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
760  	20189.145   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
761  	20249.164   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
762  	20259.153   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
763  	20319.154   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
764  	20329.183   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
765  	20389.147   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
766  	20399.154   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
767  	20409.148   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
768  	20419.156   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
769  	20479.16    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
770  	20489.149   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
771  	20499.157   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
772  	20509.149   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
773  	20569.15    	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
774  	20579.162   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
775  	20639.16    	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
776  	20649.172   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
777  	20709.152   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
778  	20719.16    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
779  	20729.153   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
780  	20739.161   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
781  	20799.161   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
782  	20809.155   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
783  	20819.163   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
784  	20829.163   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
785  	20889.155   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
786  	20899.164   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
787  	20959.165   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
788  	20969.158   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
789  	21029.173   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
790  	21039.165   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
791  	21049.162   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
792  	21059.167   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
793  	21119.167   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
794  	21129.16    	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
795  	21139.168   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
796  	21149.165   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
797  	21209.091   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
798  	21219.1     	08        	5           	08	03	01	08	08	00	ff	ff	DB        
799  	21279.105   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
800  	21289.094   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
801  	21349.098   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
802  	21359.102   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
803  	21369.095   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
804  	21379.107   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
805  	21439.103   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
806  	21449.1     	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
807  	21459.105   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
808  	21469.098   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
809  	21529.097   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
810  	21539.106   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
811  	21599.107   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
812  	21609.1     	08        	5           	07	03	01	02	07	00	ff	ff	E3        
813  	21669.099   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
814  	21679.111   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
815  	21689.101   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
816  	21699.108   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
817  	21759.108   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
818  	21769.102   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
819  	21779.114   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
820  	21789.103   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
821  	21849.106   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
822  	21859.111   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
823  	21919.112   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
824  	21929.105   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
825  	21989.105   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
826  	21999.113   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
827  	22009.106   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
828  	22019.114   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
829  	22079.118   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
830  	22089.107   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
831  	22099.115   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
832  	22109.109   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
833  	22169.129   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
834  	22179.141   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
835  	22239.139   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
836  	22249.135   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
837  	22309.131   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
838  	22319.139   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
839  	22329.132   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
840  	22339.14    	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
841  	22399.14    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
842  	22409.134   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
843  	22419.142   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
844  	22429.135   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
845  	22489.134   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
846  	22499.143   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
847  	22559.144   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
848  	22569.137   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
849  	22629.136   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
850  	22639.144   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
851  	22649.142   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
852  	22659.146   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
853  	22719.146   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
854  	22729.139   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
855  	22739.147   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
856  	22749.144   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
857  	22809.139   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
858  	22819.148   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
859  	22879.153   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
860  	22889.142   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
861  	22949.146   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
862  	22959.15    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
863  	22969.143   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
864  	22979.155   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
865  	23039.151   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
866  	23049.148   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
867  	23059.153   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
868  	23069.146   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
869  	23129.145   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
870  	23139.154   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
871  	23199.179   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
872  	23209.172   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
873  	23269.171   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
874  	23279.183   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
875  	23289.173   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
876  	23299.181   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
877  	23359.181   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
878  	23369.174   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
879  	23379.186   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
880  	23389.175   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
881  	23449.178   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
882  	23459.183   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
883  	23519.185   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
884  	23529.177   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
885  	23589.177   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
886  	23599.185   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
887  	23609.178   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
888  	23619.186   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
889  	23679.19    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
890  	23689.179   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
891  	23699.188   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
892  	23709.181   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
893  	23769.18    	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
894  	23779.192   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
895  	23839.19    	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
896  	23849.186   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
897  	23909.182   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
898  	23919.19    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
899  	23929.183   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
900  	23939.191   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
901  	23999.191   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
902  	24009.185   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
903  	24019.193   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
904  	24029.186   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
905  	24089.185   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
906  	24099.194   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
907  	24159.195   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
908  	24169.121   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
909  	24229.121   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
910  	24239.128   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
911  	24249.126   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
912  	24259.13    	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
913  	24319.13    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
914  	24329.123   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
915  	24339.131   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
916  	24349.128   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
917  	24409.124   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
918  	24419.133   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
919  	24479.137   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
920  	24489.126   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
921  	24549.13    	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
922  	24559.134   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
923  	24569.127   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
924  	24579.139   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
925  	24639.135   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
926  	24649.132   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
927  	24659.137   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
928  	24669.13    	08        	5           	01	03	01	01	01	00	ff	ff	F0        
929  	24729.129   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
930  	24739.138   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
931  	24799.139   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
932  	24809.132   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
933  	24869.131   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
934  	24879.143   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
935  	24889.133   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
936  	24899.141   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
937  	24959.141   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
938  	24969.134   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
939  	24979.146   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
940  	24989.135   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
941  	25049.138   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
942  	25059.143   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
943  	25119.145   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
944  	25129.137   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
945  	25189.394   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
946  	25199.402   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
947  	25209.395   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
948  	25219.403   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
949  	25279.407   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
950  	25289.398   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
951  	25299.405   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
952  	25309.398   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
953  	25369.397   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
954  	25379.409   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
955  	25439.407   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
956  	25449.403   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
957  	25509.399   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
958  	25519.407   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
959  	25529.401   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
960  	25539.408   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
961  	25599.409   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
962  	25609.402   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
963  	25619.41    	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
964  	25629.403   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
965  	25689.402   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
966  	25699.411   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
967  	25759.412   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
968  	25769.405   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
969  	25829.412   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
970  	25839.413   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
971  	25849.41    	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
972  	25859.414   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
973  	25919.414   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
974  	25929.407   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
975  	25939.415   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
976  	25949.412   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
977  	26009.408   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
978  	26019.417   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
979  	26079.421   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
980  	26089.411   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
981  	26149.414   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
982  	26159.418   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
983  	26169.025   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
984  	26179.037   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
985  	26239.033   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
986  	26249.031   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
987  	26259.035   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
988  	26269.028   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
989  	26329.027   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
990  	26339.036   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
991  	26399.037   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
992  	26409.03    	08        	5           	07	03	01	02	07	00	ff	ff	E3        
993  	26469.03    	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
994  	26479.041   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
995  	26489.031   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
996  	26499.039   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
997  	26559.039   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
998  	26569.032   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
999  	26579.044   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
1000 	26589.034   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
1001 	26649.036   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
1002 	26659.041   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
1003 	26719.043   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
1004 	26729.035   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
1005 	26789.035   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
1006 	26799.043   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
1007 	26809.036   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
1008 	26819.044   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
1009 	26879.048   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
1010 	26889.038   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
1011 	26899.046   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
1012 	26909.039   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
1013 	26969.038   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
1014 	26979.051   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
1015 	27039.048   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
1016 	27049.045   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
1017 	27109.04    	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
1018 	27119.048   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
1019 	27129.042   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
1020 	27139.05    	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
1021 	27199.25    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
1022 	27209.243   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
1023 	27219.251   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
1024 	27229.244   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
1025 	27289.243   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
1026 	27299.252   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
1027 	27359.254   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
1028 	27369.246   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
1029 	27429.246   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
1030 	27439.254   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
1031 	27449.251   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
1032 	27459.255   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
1033 	27519.255   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
1034 	27529.248   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
1035 	27539.257   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
1036 	27549.253   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
1037 	27609.249   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
1038 	27619.258   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
1039 	27679.262   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
1040 	27689.252   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
1041 	27749.255   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
1042 	27759.259   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
1043 	27769.253   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
1044 	27779.264   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
