Index	TimeStamp      	ID        	Length    	Data1 	Data2 	Data3 	Data4 	Data5 	Data6 	Data7 	Data8 	Checksum    
351  	9350.118    	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
352  	9360.111    	08        	5           	07	03	01	02	07	00	ff	ff	E3        
353  	9419.932    	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
354  	9429.944    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
355  	9439.934    	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
356  	9449.942    	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
357  	9509.942    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
358  	9519.935    	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
359  	9529.947    	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
360  	9539.936    	08        	5           	01	03	01	01	01	00	ff	ff	F0        
361  	9599.939    	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
362  	9609.944    	08        	5           	08	03	01	08	08	00	ff	ff	DB        
363  	9669.946    	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
364  	9679.938    	08        	5           	07	03	01	02	07	00	ff	ff	E3        
365  	9739.938    	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
366  	9749.946    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
367  	9759.939    	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
368  	9769.947    	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
369  	9829.951    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
370  	9839.941    	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
371  	9849.949    	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
372  	9859.942    	08        	5           	01	03	01	01	01	00	ff	ff	F0        
373  	9919.941    	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
374  	9929.954    	08        	5           	08	03	01	08	08	00	ff	ff	DB        
375  	9989.951    	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
376  	9999.948    	08        	5           	07	03	01	02	07	00	ff	ff	E3        
377  	10059.943   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
378  	10069.951   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
379  	10079.945   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
380  	10089.953   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
381  	10149.953   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
382  	10159.946   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
383  	10169.954   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
384  	10179.947   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
385  	10239.946   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
386  	10249.955   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
387  	10309.957   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
388  	10319.949   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
389  	10380.002   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
390  	10390.01    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
391  	10400.007   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
392  	10410.011   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
393  	10470.011   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
394  	10480.005   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
395  	10490.013   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
396  	10500.009   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
397  	10560.005   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
398  	10570.014   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
399  	10630.019   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
400  	10640.008   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
401  	10700.011   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
402  	10710.015   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
403  	10720.009   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
404  	10730.02    	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
405  	10790.017   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
406  	10800.014   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
407  	10810.018   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
408  	10820.026   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
409  	10880.01    	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
410  	10890.019   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
411  	10950.021   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
412  	10960.013   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
413  	11020.013   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
414  	11030.024   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
415  	11040.014   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
416  	11050.022   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
417  	11110.022   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
418  	11120.016   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
419  	11130.027   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
420  	11140.017   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
421  	11200.02    	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
422  	11210.025   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
423  	11270.026   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
424  	11280.019   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
425  	11340.018   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
426  	11350.026   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
427  	11360.02    	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
428  	11370.028   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
429  	11430.115   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
430  	11440.105   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
431  	11450.113   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
432  	11460.106   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
433  	11520.105   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
434  	11530.118   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
435  	11590.116   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
436  	11600.112   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
437  	11660.108   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
438  	11670.116   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
439  	11680.109   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
440  	11690.117   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
441  	11750.117   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
442  	11760.111   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
443  	11770.119   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
444  	11780.112   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
445  	11840.111   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
446  	11850.12    	08        	5           	08	03	01	08	08	00	ff	ff	DB        
447  	11910.121   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
448  	11920.114   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
449  	11980.121   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
450  	11990.121   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
451  	12000.118   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
452  	12010.123   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
453  	12070.123   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
454  	12080.116   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
455  	12090.124   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
456  	12100.121   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
457  	12160.116   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
458  	12170.125   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
459  	12230.13    	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
460  	12240.119   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
461  	12300.123   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
462  	12310.127   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
463  	12320.12    	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
464  	12330.132   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
465  	12390.079   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
466  	12400.076   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
467  	12410.081   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
468  	12420.074   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
469  	12480.073   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
470  	12490.082   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
471  	12550.083   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
472  	12560.076   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
473  	12620.075   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
474  	12630.087   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
475  	12640.077   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
476  	12650.084   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
477  	12710.085   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
478  	12720.078   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
479  	12730.09    	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
480  	12740.079   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
481  	12800.082   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
482  	12810.087   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
483  	12870.089   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
484  	12880.081   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
485  	12940.081   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
486  	12950.089   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
487  	12960.082   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
488  	12970.09    	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
489  	13030.094   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
490  	13040.083   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
491  	13050.092   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
492  	13060.085   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
493  	13120.084   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
494  	13130.096   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
495  	13190.094   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
496  	13200.09    	08        	5           	07	03	01	02	07	00	ff	ff	E3        
497  	13260.086   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
498  	13270.094   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
499  	13280.088   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
500  	13290.095   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
501  	13350.096   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
502  	13360.089   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
503  	13370.097   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
504  	13380.323   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
505  	13440.322   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
506  	13450.331   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
507  	13510.333   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
508  	13520.325   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
509  	13580.325   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
510  	13590.333   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
511  	13600.33    	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
512  	13610.334   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
513  	13670.334   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
514  	13680.327   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
515  	13690.336   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
516  	13700.332   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
517  	13760.328   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
518  	13770.337   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
519  	13830.341   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
520  	13840.331   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
521  	13900.334   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
522  	13910.338   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
523  	13920.332   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
524  	13930.343   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
525  	13990.339   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
526  	14000.337   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
527  	14010.341   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
528  	14020.334   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
529  	14080.333   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
530  	14090.342   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
531  	14150.38    	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
532  	14160.336   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
533  	14220.336   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
534  	14230.347   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
535  	14240.337   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
536  	14250.345   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
537  	14310.345   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
538  	14320.338   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
539  	14330.35    	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
540  	14340.34    	08        	5           	01	03	01	01	01	00	ff	ff	F0        
541  	14399.883   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
542  	14409.888   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
543  	14469.889   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
544  	14479.882   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
545  	14539.881   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
546  	14549.889   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
547  	14559.882   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
548  	14569.89    	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
549  	14629.894   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
550  	14639.884   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
551  	14649.892   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
552  	14659.885   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
553  	14719.884   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
554  	14729.897   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
555  	14789.894   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
556  	14799.891   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
557  	14859.887   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
558  	14869.895   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
559  	14879.888   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
560  	14889.896   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
561  	14949.896   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
562  	14959.889   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
563  	14969.898   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
564  	14979.898   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
565  	15039.89    	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
566  	15049.899   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
567  	15109.9     	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
568  	15119.893   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
569  	15179.892   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
570  	15189.9     	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
571  	15199.913   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
572  	15209.901   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
573  	15269.901   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
574  	15279.895   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
575  	15289.903   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
576  	15299.9     	08        	5           	01	03	01	01	01	00	ff	ff	F0        
577  	15359.895   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
578  	15369.904   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
579  	15429.873   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
580  	15439.862   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
581  	15499.865   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
582  	15509.87    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
583  	15519.863   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
584  	15529.875   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
585  	15589.871   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
586  	15599.868   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
587  	15609.872   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
588  	15619.866   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
589  	15679.865   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
590  	15689.874   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
591  	15749.875   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
592  	15759.868   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
593  	15819.867   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
594  	15829.879   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
595  	15839.868   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
596  	15849.876   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
597  	15909.876   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
598  	15919.87    	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
599  	15929.881   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
600  	15939.871   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
601  	15999.874   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
602  	16009.879   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
603  	16069.88    	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
604  	16079.873   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
605  	16139.873   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
606  	16149.88    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
607  	16159.874   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
608  	16169.882   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
609  	16229.886   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
610  	16239.875   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
611  	16249.883   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
612  	16259.877   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
613  	16319.876   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
614  	16329.888   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
615  	16389.983   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
616  	16399.979   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
617  	16459.975   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
618  	16469.983   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
619  	16479.976   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
620  	16489.984   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
621  	16549.984   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
622  	16559.978   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
623  	16569.986   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
624  	16579.979   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
625  	16639.978   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
626  	16649.987   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
627  	16709.988   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
628  	16719.981   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
629  	16779.981   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
630  	16789.988   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
631  	16799.986   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
632  	16809.99    	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
633  	16869.99    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
634  	16879.983   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
635  	16889.991   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
636  	16899.988   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
637  	16959.984   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
638  	16969.993   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
639  	17029.997   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
640  	17039.986   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
641  	17099.99    	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
642  	17109.994   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
643  	17119.987   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
644  	17129.999   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
645  	17189.995   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
646  	17199.992   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
647  	17209.997   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
648  	17219.99    	08        	5           	01	03	01	01	01	00	ff	ff	F0        
649  	17279.989   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
650  	17289.998   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
651  	17349.999   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
652  	17359.992   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
653  	17420.167   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
654  	17430.178   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
655  	17440.168   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
656  	17450.176   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
657  	17510.176   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
658  	17520.169   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
659  	17530.181   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
660  	17540.171   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
661  	17600.173   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
662  	17610.178   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
663  	17670.18    	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
664  	17680.172   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
665  	17740.172   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
666  	17750.18    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
667  	17760.173   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
668  	17770.181   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
669  	17830.185   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
670  	17840.175   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
671  	17850.183   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
672  	17860.176   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
673  	17920.175   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
674  	17930.188   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
675  	17990.185   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
676  	18000.182   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
677  	18060.177   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
678  	18070.185   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
679  	18080.179   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
680  	18090.187   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
681  	18150.187   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
682  	18160.176   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
683  	18170.188   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
684  	18180.182   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
685  	18240.181   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
686  	18250.189   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
687  	18310.191   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
688  	18320.183   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
689  	18379.974   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
690  	18389.982   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
691  	18399.979   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
692  	18409.983   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
693  	18469.983   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
694  	18479.977   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
695  	18489.985   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
696  	18499.982   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
697  	18559.977   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
698  	18569.986   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
699  	18629.991   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
700  	18639.98    	08        	5           	07	03	01	02	07	00	ff	ff	E3        
